,price,host_acceptance_rate,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,instant_bookable,host_total_listings_count,accommodates,bathrooms,beds,review_scores_rating,room_type,neighbourhood,rating_range
1748,920.25,1.0,1.0,f,t,t,t,2,8,1.0,5.0,4.49,Entire home/apt,Yau Tsim Mong,"[4,5]"
1749,160.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Private room,Central & Western,
1750,160.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Private room,Central & Western,
1751,217.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
1752,920.25,0.96,1.0,f,t,t,t,22,2,1.0,2.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
1753,1153.0,0.74,0.93,f,t,t,f,22,6,2.0,3.0,4.5,Entire home/apt,Wan Chai,"[4,5]"
1754,920.25,0.96,1.0,f,t,t,f,22,5,1.5,3.0,4.42,Private room,Yau Tsim Mong,"[4,5]"
1756,611.0,0.92,1.0,t,t,t,t,30,2,1.0,1.0,4.73,Private room,Yau Tsim Mong,"[4,5]"
1757,920.25,,,f,t,t,f,2,6,3.0,3.0,5.0,Entire home/apt,Sai Kung,"[4,5]"
1758,160.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Central & Western,
1759,190.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Yau Tsim Mong,
1760,1814.0,0.71,1.0,f,t,t,f,2,2,1.0,1.0,,Entire home/apt,Southern,
1761,1200.0,0.98,1.0,t,t,t,f,66,3,1.0,1.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
1762,616.0,0.99,1.0,f,t,t,t,53,2,1.0,1.0,3.75,Private room,Yau Tsim Mong,"[3,4]"
1763,160.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,5.0,Shared room,Yau Tsim Mong,"[4,5]"
1764,646.0,0.99,1.0,f,t,t,t,53,2,1.0,2.0,3.33,Private room,Yau Tsim Mong,"[3,4]"
1765,887.0,0.99,1.0,f,t,t,t,53,4,1.0,2.0,4.12,Private room,Yau Tsim Mong,"[4,5]"
1766,610.0,0.99,1.0,f,t,t,t,53,1,1.0,1.0,4.35,Private room,Yau Tsim Mong,"[4,5]"
1767,611.0,0.99,1.0,f,t,t,t,53,2,1.0,1.0,4.14,Private room,Yau Tsim Mong,"[4,5]"
1768,616.0,0.99,1.0,f,t,t,t,53,2,1.0,1.0,4.33,Private room,Yau Tsim Mong,"[4,5]"
1769,616.0,0.99,1.0,f,t,t,t,53,2,1.0,1.0,3.8,Private room,Yau Tsim Mong,"[3,4]"
1770,616.0,0.99,1.0,f,t,t,t,53,2,1.0,1.0,4.5,Private room,Yau Tsim Mong,"[4,5]"
1771,616.0,0.99,1.0,f,t,t,t,53,2,1.0,1.0,4.25,Private room,Yau Tsim Mong,"[4,5]"
1772,658.0,0.99,1.0,f,t,t,t,53,2,1.0,2.0,3.0,Private room,Yau Tsim Mong,"[2,3]"
1773,769.0,0.99,1.0,f,t,t,t,53,2,1.0,2.0,4.58,Private room,Yau Tsim Mong,"[4,5]"
1774,658.0,0.99,1.0,f,t,t,t,53,2,1.0,2.0,4.67,Private room,Yau Tsim Mong,"[4,5]"
1775,658.0,0.99,1.0,f,t,t,t,53,2,1.0,2.0,4.45,Private room,Yau Tsim Mong,"[4,5]"
1776,768.0,0.99,1.0,f,t,t,t,53,3,1.0,2.0,4.2,Private room,Yau Tsim Mong,"[4,5]"
1777,768.0,0.99,1.0,f,t,t,t,53,3,1.0,2.0,4.33,Private room,Yau Tsim Mong,"[4,5]"
1778,768.0,0.99,1.0,f,t,t,t,53,3,1.0,2.0,4.43,Private room,Yau Tsim Mong,"[4,5]"
1779,888.0,0.99,1.0,f,t,t,t,53,4,1.0,2.0,4.19,Private room,Yau Tsim Mong,"[4,5]"
1780,887.0,0.99,1.0,f,t,t,t,53,4,1.0,2.0,3.67,Private room,Yau Tsim Mong,"[3,4]"
1781,879.0,0.99,1.0,f,t,t,t,53,4,1.0,2.0,4.35,Private room,Yau Tsim Mong,"[4,5]"
1782,217.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Yau Tsim Mong,
1783,225.0,0.43,0.97,f,t,t,f,126,1,0.0,1.0,,Private room,Kowloon City,
1784,252.0,0.43,0.97,f,t,t,f,126,1,0.0,1.0,3.5,Private room,Kowloon City,"[3,4]"
1785,288.0,0.43,0.97,f,t,t,f,126,2,0.0,1.0,,Private room,Kowloon City,
1786,288.0,0.43,0.97,f,t,t,f,126,2,0.0,1.0,,Private room,Kowloon City,
1787,252.0,0.43,0.97,f,t,t,f,126,1,0.0,1.0,,Private room,Kowloon City,
1788,225.0,0.43,0.97,f,t,t,f,126,1,0.0,1.0,5.0,Private room,Kowloon City,"[4,5]"
1789,225.0,0.43,0.97,f,t,t,f,126,1,0.0,1.0,,Private room,Kowloon City,
1790,252.0,0.43,0.97,f,t,t,f,126,1,0.0,1.0,,Private room,Kowloon City,
1791,160.0,0.38,1.0,f,t,t,f,415,1,2.0,1.0,,Private room,Wan Chai,
1792,850.0,0.0,1.0,f,t,t,f,20,4,1.0,2.0,,Entire home/apt,Islands,
1793,850.0,0.0,1.0,f,t,t,f,20,4,1.0,2.0,,Entire home/apt,Islands,
1794,160.0,0.21,1.0,t,t,t,f,317,2,1.0,1.0,,Private room,Eastern,
1795,315.0,1.0,1.0,t,t,t,t,6,2,1.0,1.0,4.84,Entire home/apt,Wan Chai,"[4,5]"
1796,401.0,1.0,1.0,f,t,t,t,65,6,2.0,4.0,4.56,Shared room,Wan Chai,"[4,5]"
1797,864.0,1.0,1.0,f,t,t,t,65,1,1.0,1.0,4.41,Private room,Wan Chai,"[4,5]"
1798,972.0,1.0,1.0,f,t,t,t,65,2,1.0,1.0,4.34,Private room,Wan Chai,"[4,5]"
1799,841.0,1.0,1.0,f,t,t,t,65,2,2.0,2.0,3.86,Private room,Wan Chai,"[3,4]"
1800,920.25,1.0,1.0,f,t,t,t,65,8,2.0,8.0,3.5,Private room,Wan Chai,"[3,4]"
1801,1751.0,1.0,1.0,f,t,t,t,65,5,2.0,4.0,4.33,Private room,Wan Chai,"[4,5]"
1802,920.25,1.0,1.0,f,t,t,t,65,6,2.0,4.0,,Private room,Wan Chai,
1803,380.0,1.0,1.0,f,t,t,t,65,8,2.0,6.0,4.46,Shared room,Wan Chai,"[4,5]"
1804,1495.0,1.0,1.0,f,t,t,t,65,3,2.0,2.0,4.25,Private room,Wan Chai,"[4,5]"
1805,920.25,0.96,1.0,f,t,t,t,22,2,1.0,1.0,4.56,Private room,Yau Tsim Mong,"[4,5]"
1806,400.0,0.84,1.0,t,t,t,f,16,2,1.0,1.0,4.4,Private room,Yau Tsim Mong,"[4,5]"
1807,300.0,0.0,,f,t,f,f,7,1,1.0,1.0,4.75,Private room,Yau Tsim Mong,"[4,5]"
1808,300.0,0.0,,f,t,f,f,7,1,1.0,1.0,4.75,Private room,Yau Tsim Mong,"[4,5]"
1809,400.0,0.0,,f,t,f,f,7,2,1.0,2.0,4.74,Private room,Yau Tsim Mong,"[4,5]"
1810,400.0,0.0,,f,t,f,f,7,2,1.0,2.0,4.8,Private room,Yau Tsim Mong,"[4,5]"
1811,1800.0,1.0,1.0,t,t,t,t,1,4,1.0,2.0,4.79,Entire home/apt,Central & Western,"[4,5]"
1812,586.0,0.8,0.89,f,t,t,f,35,6,1.0,3.0,4.5,Entire home/apt,Islands,"[4,5]"
1813,250.0,0.67,1.0,f,t,t,f,5,1,1.0,1.0,5.0,Private room,Sha Tin,"[4,5]"
1814,160.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Private room,Wan Chai,
1815,160.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Private room,Wan Chai,
1816,160.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Private room,Central & Western,
1817,459.0,,,f,t,f,f,1,1,1.0,1.0,4.93,Hotel room,Yau Tsim Mong,"[4,5]"
1818,160.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,,Private room,Yau Tsim Mong,
1819,160.0,0.21,1.0,t,t,t,f,317,2,1.0,1.0,,Private room,Wan Chai,
1820,160.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,,Private room,Yau Tsim Mong,
1821,160.0,0.32,1.0,f,t,t,f,503,1,1.0,1.0,,Private room,Wan Chai,
1822,160.0,0.32,1.0,f,t,t,f,503,1,1.0,1.0,,Private room,Yau Tsim Mong,
1823,342.0,0.43,0.97,f,t,t,f,126,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
1825,160.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,,Private room,Yau Tsim Mong,
1826,160.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Private room,Yau Tsim Mong,
1827,217.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
1828,160.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,,Private room,Central & Western,
1829,160.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Central & Western,
1830,160.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Yau Tsim Mong,
1831,740.0,0.22,0.91,f,t,t,f,526,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
1832,634.0,0.22,0.91,f,t,t,f,526,2,1.0,1.0,,Entire home/apt,Central & Western,
1833,850.0,1.0,,f,t,t,f,3,4,1.0,2.0,4.71,Entire home/apt,Islands,"[4,5]"
1834,350.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,5.0,Private room,Wan Chai,"[4,5]"
1835,800.0,0.33,0.33,f,t,t,f,3,1,1.5,1.0,4.8,Private room,Sai Kung,"[4,5]"
1836,160.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Eastern,
1837,160.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Private room,Yau Tsim Mong,
1838,280.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,,Private room,Wan Chai,
1839,160.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Yau Tsim Mong,
1840,160.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,,Private room,Kowloon City,
1841,160.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,,Private room,Kowloon City,
1842,157.0,0.97,1.0,f,t,t,f,16,1,2.0,1.0,4.45,Hotel room,Yau Tsim Mong,"[4,5]"
1843,200.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Private room,Wan Chai,
1844,149.0,0.97,1.0,f,t,t,f,16,1,2.0,1.0,4.51,Hotel room,Yau Tsim Mong,"[4,5]"
1845,160.0,0.21,1.0,t,t,t,f,317,2,1.0,2.0,,Private room,Yau Tsim Mong,
1846,750.0,1.0,1.0,f,t,t,f,3,2,1.0,1.0,5.0,Entire home/apt,Wan Chai,"[4,5]"
1847,140.0,0.21,1.0,t,t,t,f,317,2,2.0,1.0,,Private room,Sham Shui Po,
1848,158.0,0.97,1.0,f,t,t,f,16,1,2.0,1.0,4.5,Hotel room,Yau Tsim Mong,"[4,5]"
1849,1200.0,0.98,1.0,t,t,t,f,66,6,1.0,4.0,4.0,Entire home/apt,Eastern,"[3,4]"
1850,160.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Private room,Wan Chai,
1851,160.0,0.38,1.0,f,t,t,f,415,2,1.5,1.0,,Private room,Sham Shui Po,
1852,137.0,0.97,1.0,f,t,t,f,16,1,2.0,1.0,4.59,Hotel room,Yau Tsim Mong,"[4,5]"
1853,650.0,1.0,1.0,f,t,t,f,1,1,1.0,,5.0,Private room,Central & Western,"[4,5]"
1854,503.0,1.0,1.0,f,t,t,t,20,1,1.0,1.0,4.75,Private room,Yau Tsim Mong,"[4,5]"
1855,160.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Kowloon City,
1856,200.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Eastern,
1857,629.0,0.51,0.8,f,t,t,f,57,2,1.0,1.0,4.17,Private room,Yau Tsim Mong,"[4,5]"
1858,443.0,0.51,0.8,f,t,t,f,57,2,1.0,2.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
1859,486.0,0.51,0.8,f,t,t,f,57,2,1.0,1.0,4.55,Private room,Yau Tsim Mong,"[4,5]"
1860,222.0,0.76,0.9,f,t,t,t,120,1,1.0,1.0,4.11,Private room,Yau Tsim Mong,"[4,5]"
1861,171.0,0.97,1.0,f,t,t,f,16,1,2.0,1.0,4.41,Hotel room,Yau Tsim Mong,"[4,5]"
1863,289.0,0.33,1.0,t,t,t,f,3,2,1.0,1.0,5.0,Private room,Sai Kung,"[4,5]"
1864,180.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,1.0,Private room,Yau Tsim Mong,"[0,1]"
1865,299.0,0.0,,f,t,t,f,11,1,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
1866,160.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Wan Chai,
1867,480.0,0.0,,f,t,t,f,11,2,1.0,1.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
1868,380.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,5.0,Private room,Wan Chai,"[4,5]"
1869,607.0,0.85,0.88,f,t,t,t,9,2,1.0,1.0,4.68,Private room,Yau Tsim Mong,"[4,5]"
1870,160.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,,Private room,Central & Western,
1871,160.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,,Private room,Central & Western,
1872,664.0,1.0,1.0,f,t,t,t,6,4,1.0,2.0,4.47,Entire home/apt,Yau Tsim Mong,"[4,5]"
1873,290.0,0.41,1.0,t,t,t,f,16,2,1.0,,,Private room,Wan Chai,
1874,280.0,0.41,1.0,t,t,t,f,16,2,1.0,1.0,,Entire home/apt,Yau Tsim Mong,
1875,110.0,0.41,1.0,t,t,t,f,16,1,1.0,1.0,,Shared room,Yau Tsim Mong,
1876,224.0,0.41,1.0,t,t,t,f,16,2,1.0,,,Private room,Central & Western,
1877,250.0,0.41,1.0,t,t,t,f,16,2,1.0,1.0,,Private room,Yau Tsim Mong,
1878,184.0,0.41,1.0,t,t,t,f,16,1,1.0,,,Private room,Wan Chai,
1879,177.0,0.41,1.0,t,t,t,f,16,1,1.0,1.0,,Private room,Yau Tsim Mong,
1880,226.0,0.41,1.0,t,t,t,f,16,1,1.0,1.0,,Private room,Kowloon City,
1881,400.0,0.77,1.0,f,t,t,f,102,2,1.5,1.0,,Private room,Wan Chai,
1882,611.0,0.51,0.8,f,t,t,f,57,2,1.0,1.0,4.67,Private room,Yau Tsim Mong,"[4,5]"
1883,611.0,0.51,0.8,f,t,t,f,57,2,1.0,2.0,4.64,Private room,Yau Tsim Mong,"[4,5]"
1884,414.0,0.51,0.8,f,t,t,f,57,2,1.0,2.0,4.47,Private room,Yau Tsim Mong,"[4,5]"
1885,257.0,0.51,0.8,f,t,t,f,57,2,1.0,1.0,4.5,Private room,Yau Tsim Mong,"[4,5]"
1886,160.0,0.38,1.0,f,t,t,f,415,1,2.0,1.0,,Private room,Sham Shui Po,
1887,820.0,0.27,0.98,f,t,t,f,865,2,1.0,1.0,,Entire home/apt,Central & Western,
1888,180.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Yau Tsim Mong,
1889,651.0,0.99,1.0,f,t,t,f,29,2,1.0,1.0,4.5,Private room,Yau Tsim Mong,"[4,5]"
1890,641.0,1.0,1.0,f,t,t,f,6,4,1.0,2.0,4.42,Entire home/apt,Yau Tsim Mong,"[4,5]"
1891,650.0,0.98,1.0,t,t,t,f,66,2,1.0,1.0,,Entire home/apt,Eastern,
1892,160.0,0.32,1.0,f,t,t,f,503,2,1.0,1.0,,Private room,Central & Western,
1893,160.0,0.32,1.0,f,t,t,f,503,1,1.0,1.0,,Private room,Wan Chai,
1895,160.0,0.21,1.0,t,t,t,f,317,2,1.0,1.0,,Private room,Central & Western,
1896,606.0,0.99,1.0,f,t,t,f,29,2,1.0,1.0,3.86,Private room,Yau Tsim Mong,"[3,4]"
1897,140.0,0.43,0.97,f,t,t,f,126,1,1.0,1.0,,Private room,Kowloon City,
1898,160.0,0.32,1.0,f,t,t,f,503,1,1.0,1.0,,Private room,Sham Shui Po,
1900,1486.0,0.99,1.0,t,t,t,f,66,8,1.0,3.0,4.48,Entire home/apt,Yau Tsim Mong,"[4,5]"
1901,208.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Eastern,
1902,217.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Entire home/apt,Central & Western,
1903,160.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Central & Western,
1904,1200.0,0.22,0.91,f,t,t,f,526,4,1.0,2.0,,Private room,Central & Western,
1905,925.0,1.0,0.6,f,t,t,t,7,4,1.0,1.0,,Private room,Yau Tsim Mong,
1906,160.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Wan Chai,
1907,160.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,,Private room,Sham Shui Po,
1908,160.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Private room,Kowloon City,
1909,716.0,1.0,1.0,f,t,t,f,6,4,1.0,2.0,4.59,Entire home/apt,Yau Tsim Mong,"[4,5]"
1910,397.0,0.99,1.0,f,t,t,f,53,2,1.0,1.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
1911,397.0,0.99,1.0,f,t,t,t,53,2,1.0,1.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
1912,397.0,0.99,1.0,f,t,t,t,53,2,1.0,1.0,3.0,Private room,Yau Tsim Mong,"[2,3]"
1913,397.0,0.99,1.0,f,t,t,t,53,2,1.0,2.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
1914,397.0,0.99,1.0,f,t,t,t,53,2,1.0,2.0,3.33,Private room,Yau Tsim Mong,"[3,4]"
1915,394.0,0.99,1.0,f,t,t,t,53,2,1.0,2.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
1916,160.0,0.21,1.0,t,t,t,f,317,2,1.0,1.0,,Private room,Eastern,
1917,397.0,0.99,1.0,f,t,t,t,53,2,1.0,2.0,3.4,Private room,Yau Tsim Mong,"[3,4]"
1918,530.0,0.22,0.91,f,t,t,f,526,2,1.0,1.0,,Entire home/apt,Wan Chai,
1919,446.0,0.99,1.0,f,t,t,t,53,2,1.0,2.0,4.33,Private room,Yau Tsim Mong,"[4,5]"
1920,479.0,0.99,1.0,f,t,t,t,53,3,1.0,2.0,5.0,Private room,Yau Tsim Mong,"[4,5]"
1921,160.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,,Private room,Wan Chai,
1922,300.0,0.77,1.0,f,t,t,f,102,2,1.5,1.0,,Private room,Wan Chai,
1923,160.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,,Private room,Central & Western,
1924,160.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,,Private room,Central & Western,
1925,1888.0,0.98,1.0,t,t,t,f,7,4,1.0,3.0,4.95,Entire home/apt,Kowloon City,"[4,5]"
1926,160.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,,Private room,Central & Western,
1927,557.0,0.99,1.0,f,t,t,f,29,2,1.0,1.0,3.71,Private room,Yau Tsim Mong,"[3,4]"
1928,686.0,0.99,1.0,f,t,t,f,29,2,1.0,2.0,3.75,Private room,Yau Tsim Mong,"[3,4]"
1929,646.0,0.99,1.0,f,t,t,f,29,2,1.0,2.0,4.67,Private room,Yau Tsim Mong,"[4,5]"
1930,920.25,0.96,1.0,f,t,t,t,22,2,1.0,1.0,4.57,Private room,Yau Tsim Mong,"[4,5]"
1931,529.0,0.99,1.0,f,t,t,f,29,1,1.0,1.0,3.57,Private room,Yau Tsim Mong,"[3,4]"
1932,449.0,,,f,t,f,f,1,2,1.0,1.0,4.6,Entire home/apt,Central & Western,"[4,5]"
1933,450.0,0.47,0.85,f,t,t,f,11,2,1.0,1.0,4.5,Entire home/apt,Yau Tsim Mong,"[4,5]"
1934,634.0,0.47,0.85,f,t,t,f,11,5,1.0,3.0,5.0,Entire home/apt,Yau Tsim Mong,"[4,5]"
1935,550.0,0.47,0.85,f,t,t,f,11,4,1.0,2.0,1.0,Entire home/apt,Yau Tsim Mong,"[0,1]"
1936,1400.0,0.27,0.98,f,t,t,f,865,4,1.0,2.0,,Entire home/apt,Central & Western,
1937,160.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Central & Western,
1938,217.0,0.21,1.0,t,t,t,f,317,2,1.0,1.0,,Private room,Eastern,
1939,977.0,0.27,0.98,f,t,t,f,865,2,1.0,1.0,,Entire home/apt,Wan Chai,
1940,631.0,0.99,1.0,f,t,t,f,29,2,1.0,1.0,3.0,Private room,Yau Tsim Mong,"[2,3]"
1941,800.0,0.99,1.0,f,t,t,f,29,2,1.0,1.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
1942,733.0,0.99,1.0,f,t,t,f,29,2,1.0,2.0,4.36,Private room,Yau Tsim Mong,"[4,5]"
1943,604.0,0.99,1.0,f,t,t,f,29,2,1.0,1.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
1944,543.0,0.47,0.85,f,t,t,f,11,2,1.0,1.0,5.0,Entire home/apt,Yau Tsim Mong,"[4,5]"
1945,486.0,0.47,0.85,f,t,t,f,11,2,1.0,1.0,4.33,Entire home/apt,Yau Tsim Mong,"[4,5]"
1946,619.0,0.99,1.0,f,t,t,f,29,2,1.0,1.0,3.67,Private room,Yau Tsim Mong,"[3,4]"
1947,539.0,0.99,1.0,f,t,t,f,29,1,1.0,1.0,3.75,Private room,Yau Tsim Mong,"[3,4]"
1948,160.0,0.21,1.0,t,t,t,f,317,1,1.0,1.0,,Private room,Central & Western,
1949,571.0,0.47,0.85,f,t,t,f,11,3,1.0,2.0,5.0,Entire home/apt,Yau Tsim Mong,"[4,5]"
1950,783.0,1.0,1.0,f,t,t,f,12,2,1.0,1.0,4.64,Entire home/apt,Central & Western,"[4,5]"
1951,270.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,,Private room,Wan Chai,
1954,414.0,0.43,0.97,f,t,t,f,126,2,1.0,1.0,,Entire home/apt,Sham Shui Po,
1955,549.0,0.99,1.0,f,t,t,f,29,2,1.0,1.0,4.2,Private room,Yau Tsim Mong,"[4,5]"
1956,160.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Yau Tsim Mong,
1957,160.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Central & Western,
1958,650.0,0.99,1.0,f,t,t,f,29,2,1.0,1.0,4.0,Private room,Yau Tsim Mong,"[3,4]"
1959,450.0,0.43,0.97,f,t,t,f,126,2,1.0,1.0,,Entire home/apt,Central & Western,
1960,180.0,0.32,1.0,f,t,t,f,503,1,2.0,1.0,,Private room,Sham Shui Po,
1961,300.0,1.0,1.0,t,t,t,f,4,2,1.0,1.0,4.86,Entire home/apt,Wan Chai,"[4,5]"
1962,293.0,1.0,1.0,t,t,t,f,4,2,1.0,1.0,4.78,Entire home/apt,Wan Chai,"[4,5]"
1963,160.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,,Private room,Central & Western,
1964,329.0,0.83,0.1,f,t,t,f,5,4,1.0,2.0,,Entire home/apt,Yau Tsim Mong,
1965,920.25,0.87,1.0,t,t,t,f,1,3,1.0,2.0,4.94,Entire home/apt,Central & Western,"[4,5]"
1966,217.0,0.21,1.0,t,t,t,f,317,2,1.0,1.0,,Private room,Eastern,
1967,217.0,0.21,1.0,t,t,t,f,317,2,1.0,1.0,,Private room,Eastern,
1968,1346.0,0.99,1.0,t,t,t,f,66,6,1.0,3.0,4.74,Entire home/apt,Yau Tsim Mong,"[4,5]"
1969,650.0,,,f,t,f,f,6,1,1.0,1.0,5.0,Private room,Sha Tin,"[4,5]"
1971,425.0,0.91,1.0,f,t,t,f,2,2,1.0,1.0,4.82,Entire home/apt,Yau Tsim Mong,"[4,5]"
1972,657.0,0.99,1.0,f,t,t,f,29,2,1.0,1.0,,Private room,Yau Tsim Mong,
1973,700.0,0.4,0.5,f,t,t,f,1,2,1.0,2.0,4.86,Entire home/apt,Sha Tin,"[4,5]"
1974,396.0,0.43,0.97,f,t,t,f,126,2,1.0,1.0,4.0,Entire home/apt,Sham Shui Po,"[3,4]"
1975,414.0,0.43,0.97,f,t,t,f,126,2,1.0,1.0,,Entire home/apt,Sham Shui Po,
1976,441.0,0.43,0.97,f,t,t,f,126,2,1.0,1.0,4.5,Entire home/apt,Yau Tsim Mong,"[4,5]"
1977,351.0,0.43,0.97,f,t,t,f,126,2,1.0,1.0,4.5,Entire home/apt,Sham Shui Po,"[4,5]"
1981,250.0,0.38,1.0,f,t,t,f,415,2,1.0,1.0,1.0,Entire home/apt,Wan Chai,"[0,1]"
1982,287.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,,Private room,Wan Chai,
1983,400.0,0.77,1.0,f,t,t,f,102,2,1.0,1.0,4.0,Private room,Wan Chai,"[3,4]"
1984,920.25,0.29,0.8,f,t,t,f,4,4,2.0,2.0,5.0,Entire home/apt,Central & Western,"[4,5]"
1987,629.0,0.77,0.86,f,t,t,f,51,2,1.0,1.0,4.6,Private room,Yau Tsim Mong,"[4,5]"
1988,436.0,0.77,0.86,f,t,t,f,51,2,1.0,1.0,4.79,Private room,Yau Tsim Mong,"[4,5]"
1989,920.25,0.63,0.67,f,t,t,f,2,6,1.0,3.0,4.76,Entire home/apt,Wan Chai,"[4,5]"
1990,160.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Private room,Central & Western,
1991,1714.0,0.94,1.0,f,t,t,f,16,5,1.0,4.0,4.8,Entire home/apt,Yau Tsim Mong,"[4,5]"
1992,630.0,0.91,1.0,f,t,t,f,1,4,1.0,3.0,4.8,Entire home/apt,Islands,"[4,5]"
1993,333.0,0.43,0.97,f,t,t,f,126,2,1.0,1.0,5.0,Entire home/apt,Sham Shui Po,"[4,5]"
1994,332.0,1.0,1.0,t,t,t,t,6,2,1.0,1.0,4.86,Entire home/apt,Wan Chai,"[4,5]"
1995,160.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Private room,Yau Tsim Mong,
1996,160.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Private room,Yau Tsim Mong,
1997,160.0,0.38,1.0,f,t,t,f,415,1,1.0,1.0,,Private room,Central & Western,
1998,160.0,0.38,1.0,f,t,t,f,415,2,1.0,2.0,,Private room,Central & Western,
2000,920.25,0.72,0.9,f,t,t,f,2,6,3.5,4.0,4.91,Entire home/apt,Islands,"[4,5]"
2003,1139.0,0.68,1.0,f,t,t,f,7,4,1.0,2.0,4.81,Entire home/apt,Yau Tsim Mong,"[4,5]"
2005,616.0,0.99,1.0,f,t,t,t,53,2,1.0,1.0,4.5,Private room,Yau Tsim Mong,"[4,5]"
2006,477.0,0.43,0.97,f,t,t,f,126,2,1.0,1.0,5.0,Entire home/apt,Sham Shui Po,"[4,5]"
2007,414.0,0.43,0.97,f,t,t,f,126,2,1.0,1.0,,Entire home/apt,Sham Shui Po,
2008,468.0,0.43,0.97,f,t,t,f,126,2,1.0,1.0,5.0,Entire home/apt,Sham Shui Po,"[4,5]"
2009,414.0,0.43,0.97,f,t,t,f,126,2,1.0,1.0,4.0,Entire home/apt,Sham Shui Po,"[3,4]"
2010,351.0,0.43,0.97,f,t,t,f,126,2,1.0,1.0,3.0,Entire home/apt,Sham Shui Po,"[2,3]"
2011,468.0,0.43,0.97,f,t,t,f,126,2,1.0,1.0,,Entire home/apt,Sham Shui Po,
